RMSE_log,MAE_log,MedAE_log,R2,RMSE_USD,MAE_USD,MedAE_USD,MAPE,modelo,codificacion,particion,segundos
0.3772311342819853,0.2736845727681021,0.20286633021345057,0.795312857124802,48207.74655847435,25333.750669303656,14115.067928654815,29.332830075721184,CatBoost,target,15,4.6
0.7921397578200834,0.5978322290051108,0.47051244243423085,-0.00012770278507168165,73359.39555675088,48394.84882505859,33056.07887302606,92.40516614891816,Baseline_media,target,16,0.2
0.796165009062627,0.5960911654786853,0.46861290062600425,-0.010317807962846537,71970.46139816746,48266.663122923586,34201.99999999997,99.06997039403427,Baseline_mediana,target,16,0.2
0.40186951347300665,0.29839112115919525,0.2230646451702345,0.7425920494802737,43572.53924382788,25746.046235559945,15312.011531137081,31.414937274592024,Ridge,target,16,0.3
0.38259955678993773,0.2808161510916424,0.2060810052544575,0.7666860212990148,42253.977330337286,24453.57864808704,14318.162749555086,29.603993162198293,HistGradientBoosting,target,16,1.9
0.3768978563601353,0.2764858354348513,0.20534315438666884,0.7735881416713947,41451.280038658355,24067.480624724227,14271.983398437518,29.180239558970307,XGBoost,target,16,0.7
0.3789070672006058,0.2779577331814012,0.20892828311404799,0.7711677421188645,41339.2702420563,24128.480531965895,14237.203239273376,29.40224465739274,LightGBM,target,16,0.7
0.3762673346568115,0.27630402810682725,0.20812548324841273,0.7743450479621312,41724.03313448313,24052.455494357077,14495.650316319192,29.16563310231488,CatBoost,target,16,4.6
0.81009901075132,0.6095460093569808,0.47912853573730807,-4.440073736233785e-06,79731.71388062678,50460.40512748275,34073.091906644455,94.34042253470776,Baseline_media,target,17,0.2
0.8130893220050858,0.6063992985769203,0.4710220833615999,-0.0074006807069055824,78297.4204731068,50226.73018773882,34932.999999999905,100.9918505254777,Baseline_mediana,target,17,0.2
0.40495534306198855,0.2979710202242738,0.22133443180688062,0.7501151125487479,49511.91731173296,26941.69276006416,15246.718156159848,32.17667912380447,Ridge,target,17,0.2
0.3784852575964832,0.2740783733923864,0.20541344065578393,0.781715116915169,47520.966222861294,25046.084455080887,14155.67692673218,29.425607156280613,HistGradientBoosting,target,17,2.1
0.3753407732938262,0.27136049571585347,0.201364085093779,0.7853271048085632,46853.35455608891,24782.55289621602,13998.976562499956,29.13640493764442,XGBoost,target,17,0.8
0.37723586538349163,0.27244674772189614,0.19982438230008448,0.7831538693801032,46633.38926112204,24825.882611636694,14183.892411715045,29.337463214211557,LightGBM,target,17,0.8
0.37479959640616023,0.27138792214871627,0.20017441503011213,0.785945701372681,47176.35673834251,24810.42874451369,14066.830877882261,29.133175284810875,CatBoost,target,17,4.3
0.8178109325259957,0.6120362028752371,0.4808702098775335,-0.00022334289813308317,79583.63762165644,50137.85095256321,34262.339032077085,96.87412447164301,Baseline_media,target,18,0.2
0.8219285939687869,0.6105467187684781,0.4657759839934794,-0.010320908032349418,78213.77138612016,50028.45422827712,34860.000000000065,103.82856087658992,Baseline_mediana,target,18,0.2
0.4090704621365468,0.3028647256877722,0.22697100058604924,0.7497423254231101,48771.578582240116,26883.718887802555,15702.917945911046,32.27100218407067,Ridge,target,18,0.2
0.3835923088442291,0.28156828706671344,0.20915611692807623,0.7799451506349756,47275.309872969054,25485.00886426413,14434.162804866537,29.885459368016924,HistGradientBoosting,target,18,2.0
0.37978504279652525,0.2787133865903294,0.20736562896843047,0.7842916904151755,46516.546485604114,25183.41835112475,14322.082031249985,29.59406169300755,XGBoost,target,18,0.7
0.3796481374541699,0.2790309054738406,0.20908451392923233,0.7844471799360861,46040.14665863966,25126.39949531748,14541.360992315284,29.728426482517495,LightGBM,target,18,0.8
0.37987371559159466,0.27924477350625154,0.2088239109157879,0.7841909508413158,46949.91769299891,25189.495507449767,14325.443519848792,29.510215009270237,CatBoost,target,18,4.3
0.8148540227761573,0.6176554262734248,0.48770769910647616,-0.0007274173976166143,78600.96306674684,51464.56126484473,34393.394325330744,94.33391976129722,Baseline_media,target,19,0.2
0.815636129814951,0.6129408673105644,0.48315360796068063,-0.002649360583116378,77185.32619038607,51114.7328459877,34500.00000000003,100.06825259829158,Baseline_mediana,target,19,0.2
